Date,Loc,Opponent,W/L,Score,AB,R,H,RBI,2B,3B,HR,BB,IBB,SB,CS,HBP,SH,SF,GDP,K,PO,A,E,AVG,link,id
5/30/2003,,Oral Roberts,W,6-3,34,6,10,5,3,0,3,1,1,1,0,0,0,0,0,5,27,8,0,.294,/boxscore.aspx?id=14748&path=baseball,14748
5/24/2003,vs,Texas,L,4-13,33,4,8,4,1,0,0,1,0,0,0,2,0,0,1,5,24,8,1,.242,/boxscore.aspx?id=14747&path=baseball,14747
5/24/2003,vs,Texas,L,7-9,38,7,13,7,3,1,2,3,1,1,0,2,1,0,0,5,27,9,3,.342,/boxscore.aspx?id=14746&path=baseball,14746
5/22/2003,vs,Texas,W,3-2,30,3,5,2,1,0,0,3,0,0,1,1,0,0,1,6,27,8,0,.167,/boxscore.aspx?id=14745&path=baseball,14745
5/21/2003,vs,Oklahoma,W,11-2,38,11,13,7,3,1,1,5,1,1,0,0,0,0,0,7,27,13,1,.342,/boxscore.aspx?id=14744&path=baseball,14744
5/18/2003,at,Texas,W,4-1,34,4,6,3,1,0,1,1,0,0,0,1,0,0,0,5,27,7,1,.176,/boxscore.aspx?id=14743&path=baseball,14743
5/17/2003,at,Texas,L,0-3,30,0,7,0,1,0,0,3,1,1,2,0,0,0,2,6,24,15,0,.233,/boxscore.aspx?id=14742&path=baseball,14742
5/16/2003,,Texas,W,6-4,26,6,8,6,0,0,2,4,1,1,0,2,1,1,0,5,27,5,1,.308,/boxscore.aspx?id=14741&path=baseball,14741
5/13/2003,,Houston,L,6-8,38,6,11,4,2,0,0,4,0,1,0,1,1,0,1,6,27,14,1,.289,/boxscore.aspx?id=14740&path=baseball,14740
5/11/2003,,Kansas,W,5-4,37,5,10,4,2,0,0,2,0,3,0,1,0,1,1,5,30,7,1,.270,/boxscore.aspx?id=14739&path=baseball,14739
5/10/2003,,Kansas,W,12-9,36,12,16,12,11,1,1,5,0,1,0,1,2,0,1,2,27,13,1,.444,/boxscore.aspx?id=14738&path=baseball,14738
5/9/2003,,Kansas,W,4-3,38,4,11,4,3,0,2,1,1,0,0,2,1,0,1,1,30,12,0,.289,/boxscore.aspx?id=14737&path=baseball,14737
5/6/2003,,Southwest Texas St.,W,10-4,33,10,13,10,3,0,3,5,0,0,1,2,0,1,2,5,27,12,1,.394,/boxscore.aspx?id=14736&path=baseball,14736
4/27/2003,at,Missouri,W,9-8,41,9,14,9,3,0,2,3,0,0,0,0,0,0,1,8,27,11,2,.341,/boxscore.aspx?id=14735&path=baseball,14735
4/26/2003,at,Missouri,L,6-7,37,6,13,6,3,0,0,2,0,1,0,3,0,1,2,6,24,11,1,.351,/boxscore.aspx?id=14734&path=baseball,14734
4/25/2003,at,Missouri,W,6-1,34,6,10,6,2,0,2,1,0,0,1,0,1,0,1,8,27,8,2,.294,/boxscore.aspx?id=14733&path=baseball,14733
4/22/2003,,Sam Houston State,W,9-3,38,9,14,9,5,0,1,3,0,0,0,0,0,0,0,3,27,8,4,.368,/boxscore.aspx?id=14732&path=baseball,14732
4/20/2003,,Oklahoma State,W,4-2,27,4,6,4,1,0,1,6,0,2,1,0,1,0,1,3,27,9,0,.222,/boxscore.aspx?id=14731&path=baseball,14731
4/19/2003,,Oklahoma State,L,9-10,42,9,15,8,4,0,1,7,1,1,0,3,3,1,1,7,30,15,2,.357,/boxscore.aspx?id=14730&path=baseball,14730
4/18/2003,,Oklahoma State,W,7-5,39,7,16,7,0,1,1,2,0,1,0,0,0,0,2,4,27,7,1,.410,/boxscore.aspx?id=14729&path=baseball,14729
4/15/2003,,Texas-Arlington,W,7-6,38,7,12,5,2,0,0,3,1,1,0,1,3,1,1,5,33,21,2,.316,/boxscore.aspx?id=14728&path=baseball,14728
4/13/2003,at,Kansas State,W,16-3,35,16,17,16,4,0,4,6,0,0,0,1,1,1,1,4,21,6,2,.486,/boxscore.aspx?id=14727&path=baseball,14727
4/12/2003,at,Kansas State,W,12-7,43,12,17,11,2,0,4,3,0,1,1,1,0,1,0,4,27,7,1,.395,/boxscore.aspx?id=14726&path=baseball,14726
4/11/2003,at,Kansas State,W,6-4,40,6,13,5,3,0,0,1,0,2,1,0,0,0,0,6,27,10,2,.325,/boxscore.aspx?id=14725&path=baseball,14725
4/8/2003,at,Rice,L,0-8,28,0,3,0,0,0,0,1,0,0,0,0,1,0,0,11,24,12,1,.107,/boxscore.aspx?id=14724&path=baseball,14724
4/6/2003,at,Oklahoma,W,12-3,47,12,17,11,3,0,2,2,0,2,0,0,0,3,0,4,27,10,3,.362,/boxscore.aspx?id=14723&path=baseball,14723
4/5/2003,at,Oklahoma,W,6-5,38,6,11,4,2,0,1,2,1,0,0,1,0,1,2,6,30,8,1,.289,/boxscore.aspx?id=14722&path=baseball,14722
4/4/2003,at,Oklahoma,L,1-3,33,1,7,1,0,0,0,2,0,0,0,1,0,0,1,8,24,12,2,.212,/boxscore.aspx?id=14721&path=baseball,14721
4/1/2003,,Sam Houston State,W,15-8,37,15,14,15,3,0,1,7,0,4,0,2,1,0,1,5,27,8,1,.378,/boxscore.aspx?id=14720&path=baseball,14720
3/30/2003,,Baylor,W,4-3,30,4,4,3,0,0,0,3,0,1,0,3,2,1,1,2,27,8,1,.133,/boxscore.aspx?id=14719&path=baseball,14719
3/29/2003,,Baylor,L,1-9,35,1,10,1,2,0,0,1,0,0,1,0,0,0,1,6,27,13,2,.286,/boxscore.aspx?id=14718&path=baseball,14718
3/28/2003,at,Baylor,W,7-2,36,7,8,6,2,0,1,6,0,0,0,2,0,0,0,10,27,11,1,.222,/boxscore.aspx?id=14717&path=baseball,14717
3/26/2003,,Lamar,W,6-3,32,6,9,5,3,0,0,4,0,1,1,1,2,0,0,7,27,9,0,.281,/boxscore.aspx?id=14716&path=baseball,14716
3/23/2003,at,Texas Tech,L,4-6,36,4,9,4,3,0,1,2,0,0,0,0,0,0,1,7,24,9,1,.250,/boxscore.aspx?id=14715&path=baseball,14715
3/22/2003,at,Texas Tech,W,10-5,38,10,10,8,1,1,1,7,0,0,0,0,0,0,0,4,27,11,0,.263,/boxscore.aspx?id=14714&path=baseball,14714
3/21/2003,at,Texas Tech,L,4-5,36,4,12,3,3,0,1,2,0,2,0,0,1,0,1,3,24,14,0,.333,/boxscore.aspx?id=14713&path=baseball,14713
3/18/2003,at,Texas-San Antonio,L,5-6,31,5,8,6,1,0,1,4,0,2,2,1,0,0,0,6,24,15,4,.258,/boxscore.aspx?id=14712&path=baseball,14712
3/16/2003,,Nebraska,W,6-3,30,6,9,4,2,0,1,1,0,0,0,0,1,1,2,4,27,7,1,.300,/boxscore.aspx?id=14711&path=baseball,14711
3/15/2003,,Nebraska,W,5-1,28,5,5,5,1,0,1,3,0,2,0,1,1,0,1,6,27,12,0,.179,/boxscore.aspx?id=14710&path=baseball,14710
3/14/2003,,Nebraska,L,2-3,34,2,10,2,2,0,0,1,0,0,1,0,0,0,1,7,27,15,1,.294,/boxscore.aspx?id=14709&path=baseball,14709
3/12/2003,,Centenary,W,10-2,38,10,15,8,5,0,0,5,0,0,0,1,0,0,1,3,27,11,1,.395,/boxscore.aspx?id=14708&path=baseball,14708
3/11/2003,,Centenary,W,8-3,35,8,11,7,1,0,1,4,0,3,0,2,0,0,0,6,27,8,0,.314,/boxscore.aspx?id=14707&path=baseball,14707
3/9/2003,,Texas-Pan American,W,7-4,31,7,9,6,1,0,0,5,0,1,1,2,0,3,0,3,27,8,0,.290,/boxscore.aspx?id=14706&path=baseball,14706
3/8/2003,,Texas-Pan American,W,7-5,32,7,13,7,2,0,0,4,0,1,1,4,1,1,0,4,27,13,2,.406,/boxscore.aspx?id=14705&path=baseball,14705
3/7/2003,,Texas-Pan American,W,14-2,28,14,13,13,4,1,2,5,0,0,1,1,0,1,1,1,21,11,0,.464,/boxscore.aspx?id=14704&path=baseball,14704
3/5/2003,vs,Southwest Texas St.,W,2-1,36,2,8,2,2,0,0,4,0,0,1,1,1,0,1,4,30,14,0,.222,/boxscore.aspx?id=14703&path=baseball,14703
3/4/2003,,Texas-San Antonio,W,8-5,29,8,8,7,0,2,1,4,0,2,2,1,0,0,0,8,27,13,1,.276,/boxscore.aspx?id=14702&path=baseball,14702
3/2/2003,at,Arizona,L,1-17,33,1,8,1,1,1,0,3,0,0,0,0,0,0,3,5,24,11,6,.242,/boxscore.aspx?id=14701&path=baseball,14701
3/1/2003,at,Arizona,W,11-8,37,11,16,11,2,0,2,8,1,1,2,0,0,0,2,4,27,6,2,.432,/boxscore.aspx?id=14700&path=baseball,14700
2/28/2003,at,Arizona,L,0-11,32,0,6,0,1,0,0,0,0,0,0,0,0,0,1,4,24,9,6,.188,/boxscore.aspx?id=14699&path=baseball,14699
2/24/2003,at,Texas A&M,L,0-3,26,0,5,0,0,0,0,1,0,0,0,0,0,0,0,5,21,10,2,.192,/boxscore.aspx?id=14698&path=baseball,14698
2/24/2003,,Utah,W,5-1,22,5,8,5,1,0,0,0,0,1,1,1,1,0,0,2,21,6,1,.364,/boxscore.aspx?id=14697&path=baseball,14697
2/23/2003,at,Texas A&M,L,2-7,24,2,5,2,1,0,0,4,0,0,0,3,1,0,1,7,21,10,1,.208,/boxscore.aspx?id=14696&path=baseball,14696
2/23/2003,,UCLA,W,7-2,25,7,8,7,3,0,1,3,0,0,0,2,0,1,0,2,21,9,1,.320,/boxscore.aspx?id=14695&path=baseball,14695
2/22/2003,at,Texas A&M,W,4-1,24,4,8,4,0,0,0,2,0,1,0,0,0,0,1,4,21,10,0,.333,/boxscore.aspx?id=14694&path=baseball,14694
2/22/2003,,Creighton,W,7-4,26,7,7,7,2,0,2,1,0,0,0,1,1,0,0,9,21,9,2,.269,/boxscore.aspx?id=14693&path=baseball,14693
2/18/2003,at,Sam Houston State,W,8-0,39,8,11,6,2,0,0,3,0,3,0,0,1,0,0,5,27,15,1,.282,/boxscore.aspx?id=14692&path=baseball,14692
2/16/2003,vs,Houston,W,4-2,38,4,12,4,3,0,0,3,0,0,1,1,1,0,0,4,27,12,0,.316,/boxscore.aspx?id=14691&path=baseball,14691
2/15/2003,vs,UL-Lafayette,W,11-1,43,11,15,11,3,0,0,4,0,2,0,1,0,0,0,4,27,13,0,.349,/boxscore.aspx?id=14690&path=baseball,14690
2/14/2003,vs,Rice,L,5-10,36,5,9,4,1,0,0,6,0,0,0,0,0,0,0,9,27,11,2,.250,/boxscore.aspx?id=14689&path=baseball,14689
2/11/2003,,A&M-Corpus Christi,W,6-5,33,6,9,5,0,1,2,5,0,0,2,1,1,0,2,3,27,12,2,.273,/boxscore.aspx?id=14688&path=baseball,14688
5/24/2002,vs,Texas,L,4-9,37,4,10,4,1,0,0,1,0,0,0,0,0,0,0,5,27,11,2,.270,/boxscore.aspx?id=14563&path=baseball,14563
5/23/2002,vs,Oklahoma,L,1-9,32,1,7,1,0,0,1,1,0,0,0,0,0,0,2,7,27,11,3,.219,/boxscore.aspx?id=14562&path=baseball,14562
5/22/2002,vs,Texas,W,8-4,39,8,15,8,3,1,1,1,0,1,0,2,2,0,0,6,27,8,2,.385,/boxscore.aspx?id=14561&path=baseball,14561
5/19/2002,,Texas,L,4-7,34,4,9,4,1,0,1,3,0,0,1,3,1,0,0,9,27,10,1,.265,/boxscore.aspx?id=14560&path=baseball,14560
5/18/2002,,Texas,L,3-7,33,3,8,3,1,0,0,0,0,2,0,2,1,0,0,8,27,12,1,.242,/boxscore.aspx?id=14559&path=baseball,14559
5/17/2002,at,Texas,L,1-5,29,1,4,1,0,0,0,2,0,1,1,2,0,1,0,5,24,7,1,.138,/boxscore.aspx?id=14558&path=baseball,14558
5/12/2002,at,Oklahoma State,L,2-7,32,2,6,2,1,0,1,1,0,1,0,0,1,0,1,6,24,10,1,.188,/boxscore.aspx?id=14557&path=baseball,14557
5/11/2002,at,Oklahoma State,W,4-1,33,4,9,4,3,0,1,3,0,0,2,0,0,1,0,7,27,12,0,.273,/boxscore.aspx?id=14556&path=baseball,14556
5/10/2002,at,Oklahoma State,W,11-2,37,11,11,7,3,0,2,6,0,0,1,2,0,1,1,7,27,10,2,.297,/boxscore.aspx?id=14555&path=baseball,14555
4/27/2002,,Missouri,L,2-13,29,2,5,2,0,0,1,1,0,0,0,1,0,0,0,2,24,11,6,.172,/boxscore.aspx?id=14554&path=baseball,14554
4/27/2002,,Missouri,W,16-5,32,16,16,16,4,1,2,4,0,1,0,2,1,0,0,2,21,5,2,.500,/boxscore.aspx?id=14553&path=baseball,14553
4/26/2002,,Missouri,L,10-11,38,10,13,8,3,0,0,4,0,0,0,0,0,2,0,10,27,8,3,.342,/boxscore.aspx?id=14552&path=baseball,14552
4/23/2002,,Rice,L,4-7,31,4,5,4,0,0,0,4,0,1,0,0,0,1,0,7,27,12,1,.161,/boxscore.aspx?id=14551&path=baseball,14551
4/21/2002,at,Baylor,L,2-4,32,2,7,2,1,0,1,2,0,0,1,3,1,0,1,8,24,8,1,.219,/boxscore.aspx?id=14550&path=baseball,14550
4/20/2002,at,Baylor,L,5-6,31,5,4,4,1,0,2,4,1,0,0,1,1,0,0,9,26,12,1,.129,/boxscore.aspx?id=14549&path=baseball,14549
4/19/2002,,Baylor,W,8-7,36,8,12,5,2,0,0,5,0,2,1,0,0,0,0,5,27,15,2,.333,/boxscore.aspx?id=14548&path=baseball,14548
4/17/2002,,Southwest Texas St.,W,2-1,30,2,10,2,3,0,0,2,0,1,0,0,3,0,2,3,27,8,0,.333,/boxscore.aspx?id=14547&path=baseball,14547
4/16/2002,,Sam Houston State,W,9-2,34,9,13,9,4,0,0,4,0,2,1,1,0,0,1,6,27,13,0,.382,/boxscore.aspx?id=14546&path=baseball,14546
4/14/2002,,Kansas State,W,6-5,33,6,10,5,2,1,2,4,1,0,2,0,0,0,1,6,27,13,2,.303,/boxscore.aspx?id=14545&path=baseball,14545
4/13/2002,,Kansas State,L,6-7,34,6,10,5,0,0,2,1,0,0,0,1,1,1,1,5,27,17,3,.294,/boxscore.aspx?id=14544&path=baseball,14544
4/12/2002,,Kansas State,W,7-3,32,7,7,5,1,0,0,7,0,5,0,1,0,0,0,5,27,15,2,.219,/boxscore.aspx?id=14543&path=baseball,14543
4/9/2002,at,Houston,L,2-10,28,2,6,2,0,1,0,3,0,0,1,2,1,0,4,5,24,7,1,.214,/boxscore.aspx?id=14542&path=baseball,14542
4/6/2002,,Texas-Pan American,L,2-3,26,2,4,2,0,0,1,2,0,2,0,0,0,0,0,5,21,9,1,.154,/boxscore.aspx?id=14541&path=baseball,14541
4/6/2002,,Texas-Pan American,W,6-5,26,6,10,6,3,0,1,5,0,1,1,1,1,0,0,6,21,9,3,.385,/boxscore.aspx?id=14540&path=baseball,14540
4/5/2002,,Texas-Pan American,W,2-1,44,2,11,2,1,1,0,4,0,4,1,1,2,0,1,9,36,24,1,.250,/boxscore.aspx?id=14539&path=baseball,14539
4/2/2002,,A&M-Corpus Christi,W,9-1,33,9,11,9,0,1,1,7,0,3,1,2,1,0,0,5,27,10,1,.333,/boxscore.aspx?id=14538&path=baseball,14538
3/29/2002,at,Centenary,W,15-3,45,15,19,14,5,0,1,5,0,0,0,1,0,1,1,3,27,13,3,.422,/boxscore.aspx?id=14537&path=baseball,14537
3/29/2002,at,Centenary,W,10-4,43,10,15,10,7,0,3,2,0,1,0,0,0,0,1,3,27,13,0,.349,/boxscore.aspx?id=14536&path=baseball,14536
3/26/2002,at,Lamar,W,12-10,42,12,17,12,5,1,0,2,0,4,2,1,0,0,0,10,27,8,3,.405,/boxscore.aspx?id=14535&path=baseball,14535
3/24/2002,,Oklahoma,W,11-2,42,11,16,10,4,0,1,4,1,0,0,2,0,0,0,7,27,7,0,.381,/boxscore.aspx?id=14534&path=baseball,14534
3/23/2002,,Oklahoma,L,8-9,40,8,8,5,0,0,1,4,0,2,0,1,0,0,0,9,27,6,0,.200,/boxscore.aspx?id=14533&path=baseball,14533
3/22/2002,,Oklahoma,W,5-4,35,5,10,5,3,0,1,2,1,0,1,0,0,1,0,8,27,10,2,.286,/boxscore.aspx?id=14532&path=baseball,14532
3/19/2002,,Sam Houston State,W,5-2,27,5,6,5,1,1,1,2,0,1,1,1,0,1,1,4,27,5,1,.222,/boxscore.aspx?id=14531&path=baseball,14531
3/17/2002,at,Nebraska,L,0-10,26,0,1,0,0,0,0,1,0,1,0,0,0,0,0,9,23,13,0,.038,/boxscore.aspx?id=14530&path=baseball,14530
3/16/2002,at,Nebraska,L,0-3,30,0,6,0,0,0,0,2,0,1,1,0,0,0,1,5,24,10,1,.200,/boxscore.aspx?id=14529&path=baseball,14529
3/15/2002,at,Nebraska,L,4-6,34,4,6,4,2,0,0,4,0,2,0,1,0,0,0,15,24,14,0,.176,/boxscore.aspx?id=14528&path=baseball,14528
3/13/2002,at,Texas-San Antonio,L,4-9,40,4,12,4,2,0,1,2,0,0,0,0,0,0,0,7,24,13,2,.300,/boxscore.aspx?id=14527&path=baseball,14527
3/12/2002,,Texas-San Antonio,W,4-3,30,4,9,3,2,0,0,2,0,0,0,2,2,0,2,4,27,12,0,.300,/boxscore.aspx?id=14526&path=baseball,14526
3/10/2002,at,Kansas,W,10-6,36,10,12,8,3,1,1,4,0,1,1,0,0,2,1,3,27,17,1,.333,/boxscore.aspx?id=14525&path=baseball,14525
3/10/2002,at,Kansas,W,5-3,33,5,8,4,1,0,1,3,0,1,1,0,0,1,1,7,27,10,4,.242,/boxscore.aspx?id=14524&path=baseball,14524
3/8/2002,at,Kansas,L,4-5,33,4,6,3,0,1,0,2,0,1,0,1,0,0,2,7,24,15,3,.182,/boxscore.aspx?id=14523&path=baseball,14523
3/5/2002,,Texas-Arlington,W,15-5,40,15,17,13,5,1,1,3,0,3,0,3,0,0,1,3,27,10,1,.425,/boxscore.aspx?id=14522&path=baseball,14522
3/3/2002,,Texas Tech,W,4-1,30,4,6,2,3,0,0,1,0,3,0,2,1,0,0,8,27,10,1,.200,/boxscore.aspx?id=14521&path=baseball,14521
3/1/2002,,Texas Tech,W,8-6,36,8,12,8,0,0,1,3,0,2,0,1,1,0,0,7,27,8,3,.333,/boxscore.aspx?id=14520&path=baseball,14520
3/1/2002,,Texas Tech,W,7-6,41,7,14,7,2,0,2,2,1,0,0,0,1,0,4,5,30,8,1,.341,/boxscore.aspx?id=14519&path=baseball,14519
2/25/2002,at,Kentucky,L,1-3,26,1,7,1,2,0,0,1,0,1,1,1,0,0,1,7,18,10,2,.269,/boxscore.aspx?id=14518&path=baseball,14518
2/25/2002,,Pepperdine,L,0-2,28,0,8,0,1,0,0,1,0,0,0,0,0,0,1,7,21,7,0,.286,/boxscore.aspx?id=14517&path=baseball,14517
2/24/2002,at,Texas A&M,L,4-6,31,4,6,4,0,0,2,1,0,0,0,2,1,0,1,5,27,11,2,.194,/boxscore.aspx?id=14516&path=baseball,14516
2/23/2002,at,Texas A&M,L,2-6,27,2,8,2,1,0,1,2,0,0,0,1,0,0,3,5,21,7,0,.296,/boxscore.aspx?id=14515&path=baseball,14515
2/23/2002,,Washington State,L,5-7,30,5,6,2,1,0,0,5,0,1,0,1,0,0,0,6,21,17,2,.200,/boxscore.aspx?id=14514&path=baseball,14514
2/22/2002,,Kentucky,W,4-0,31,4,11,3,2,0,0,3,1,1,2,1,2,0,0,12,27,10,1,.355,/boxscore.aspx?id=14513&path=baseball,14513
2/20/2002,at,Sam Houston State,W,18-5,41,18,16,16,3,1,2,9,0,1,0,2,0,2,1,5,27,10,0,.390,/boxscore.aspx?id=14512&path=baseball,14512
2/17/2002,,Arizona,W,13-6,39,13,14,12,4,1,1,2,0,2,0,1,2,1,0,4,27,6,1,.359,/boxscore.aspx?id=14511&path=baseball,14511
2/16/2002,,Arizona,W,9-4,36,9,14,7,1,0,1,1,0,4,0,1,0,1,1,3,27,6,2,.389,/boxscore.aspx?id=14510&path=baseball,14510
2/15/2002,,Arizona,W,4-0,32,4,10,4,1,0,1,0,0,1,0,1,2,0,0,3,27,16,1,.313,/boxscore.aspx?id=14509&path=baseball,14509
2/12/2002,,Southwest Texas St.,W,11-3,33,11,13,11,1,0,3,3,0,1,3,0,1,1,0,3,27,9,1,.394,/boxscore.aspx?id=14508&path=baseball,14508
2/10/2002,vs,Houston,L,1-2,28,1,3,0,0,0,0,6,0,1,1,2,2,0,0,10,24,12,1,.107,/boxscore.aspx?id=14507&path=baseball,14507
2/9/2002,vs,UL-Lafayette,W,3-2,28,3,6,3,0,0,0,4,0,2,1,0,1,0,0,5,27,9,0,.214,/boxscore.aspx?id=14506&path=baseball,14506
2/8/2002,vs,Rice,W,5-2,36,5,11,4,3,0,1,4,0,0,0,0,1,1,1,9,27,13,1,.306,/boxscore.aspx?id=14505&path=baseball,14505
5/20/2001,vs,Nebraska,L,4-7,36,4,10,4,2,0,1,1,0,0,0,0,1,0,0,12,24,12,0,.278,/boxscore.aspx?id=14623&path=baseball,14623
5/19/2001,vs,Oklahoma,W,10-1,39,10,16,9,4,0,1,1,0,0,0,1,0,0,1,4,27,8,1,.410,/boxscore.aspx?id=14622&path=baseball,14622
5/17/2001,vs,Texas Tech,W,8-6,36,8,14,7,6,0,1,1,0,2,0,1,0,1,1,6,27,12,0,.389,/boxscore.aspx?id=14621&path=baseball,14621
5/16/2001,at,Texas,W,9-8,41,9,17,9,1,0,1,2,0,0,0,0,1,1,0,5,27,10,1,.415,/boxscore.aspx?id=14620&path=baseball,14620
5/12/2001,at,Missouri,L,5-8,31,5,8,5,2,0,1,2,0,0,0,0,2,1,1,4,24,11,1,.258,/boxscore.aspx?id=14619&path=baseball,14619
5/11/2001,at,Missouri,W,10-4,39,10,11,9,2,0,2,5,0,1,2,2,0,0,0,12,27,8,1,.282,/boxscore.aspx?id=14618&path=baseball,14618
5/10/2001,at,Missouri,W,6-4,37,6,13,5,1,1,0,3,0,0,1,0,2,0,0,7,27,13,0,.351,/boxscore.aspx?id=14617&path=baseball,14617
5/6/2001,at,Texas,L,3-4,31,3,6,3,1,0,0,2,0,1,1,2,0,0,1,6,24,7,0,.194,/boxscore.aspx?id=14616&path=baseball,14616
5/5/2001,at,Texas,L,1-8,37,1,8,0,1,0,0,0,0,0,0,1,0,0,0,3,24,8,2,.216,/boxscore.aspx?id=14615&path=baseball,14615
5/4/2001,,Texas,W,4-3,39,4,7,4,1,0,1,2,0,1,0,1,0,0,0,11,33,17,0,.179,/boxscore.aspx?id=14614&path=baseball,14614
5/1/2001,at,Texas-Arlington,L,3-6,37,3,9,2,0,0,1,4,0,1,1,1,0,0,0,7,24,11,2,.243,/boxscore.aspx?id=14613&path=baseball,14613
4/29/2001,,Nebraska,W,5-4,34,5,10,5,2,0,0,1,0,0,0,0,1,0,1,4,27,11,2,.294,/boxscore.aspx?id=14612&path=baseball,14612
4/28/2001,,Nebraska,W,11-8,37,11,16,10,2,1,1,0,0,4,1,1,2,2,1,7,27,12,3,.432,/boxscore.aspx?id=14611&path=baseball,14611
4/27/2001,,Nebraska,L,4-6,36,4,10,3,3,0,0,2,0,1,0,0,0,1,0,9,27,12,0,.278,/boxscore.aspx?id=14610&path=baseball,14610
4/24/2001,,Southwest Texas,L,4-7,35,4,10,4,1,0,0,1,0,1,0,0,0,2,0,3,27,8,3,.286,/boxscore.aspx?id=14609&path=baseball,14609
4/22/2001,,Oklahoma State,L,4-9,33,4,8,3,1,0,2,2,0,0,1,0,0,1,1,6,27,8,1,.242,/boxscore.aspx?id=14608&path=baseball,14608
4/21/2001,,Oklahoma State,W,9-6,34,9,11,9,1,0,3,3,0,2,0,0,1,0,1,4,27,6,1,.324,/boxscore.aspx?id=14607&path=baseball,14607
4/20/2001,,Oklahoma State,L,3-7,35,3,9,3,0,0,0,2,0,1,0,0,0,0,1,10,27,12,3,.257,/boxscore.aspx?id=14606&path=baseball,14606
4/17/2001,,Sam Houston,L,3-4,32,3,9,3,3,0,0,4,0,0,0,0,2,1,2,3,27,14,2,.281,/boxscore.aspx?id=14605&path=baseball,14605
4/15/2001,at,Texas Tech,L,4-7,39,4,13,4,3,0,0,1,0,1,0,0,0,1,0,6,24,9,3,.333,/boxscore.aspx?id=14604&path=baseball,14604
4/14/2001,at,Texas Tech,L,1-4,36,1,8,1,2,1,0,3,0,0,1,1,0,0,0,5,24,12,1,.222,/boxscore.aspx?id=14603&path=baseball,14603
4/13/2001,at,Texas Tech,L,7-17,34,7,11,7,2,0,1,1,0,0,0,1,1,0,0,3,22,9,5,.324,/boxscore.aspx?id=14602&path=baseball,14602
4/10/2001,,Houston,L,2-4,29,2,5,2,0,1,0,3,0,0,1,0,0,0,1,9,27,6,1,.172,/boxscore.aspx?id=14601&path=baseball,14601
4/8/2001,,Kansas,L,2-5,32,2,8,2,0,0,0,5,0,3,0,1,1,0,2,8,27,9,5,.250,/boxscore.aspx?id=14600&path=baseball,14600
4/7/2001,,Kansas,W,5-2,30,5,10,5,0,0,2,3,0,2,1,0,1,0,0,3,27,15,2,.333,/boxscore.aspx?id=14599&path=baseball,14599
4/6/2001,,Kansas,W,8-0,36,8,12,8,0,0,0,0,0,1,0,1,1,0,1,5,27,8,2,.333,/boxscore.aspx?id=14598&path=baseball,14598
4/4/2001,,Texas-San Antonio,W,9-3,32,9,10,9,3,0,1,3,0,3,0,2,1,0,0,5,27,15,1,.313,/boxscore.aspx?id=14597&path=baseball,14597
4/3/2001,at,Rice,L,1-5,30,1,6,1,0,0,0,1,0,1,0,0,0,0,3,9,24,8,0,.200,/boxscore.aspx?id=14596&path=baseball,14596
4/1/2001,,Pan American,W,11-2,35,11,14,11,4,0,2,4,0,3,2,4,0,0,1,5,27,12,1,.400,/boxscore.aspx?id=14595&path=baseball,14595
3/31/2001,,Pan American,W,11-4,35,11,12,10,3,1,2,7,0,2,1,0,0,2,0,8,27,9,2,.343,/boxscore.aspx?id=14594&path=baseball,14594
3/30/2001,,Pan American,W,10-1,35,10,12,8,2,1,1,2,0,1,3,6,1,0,0,4,27,7,0,.343,/boxscore.aspx?id=14593&path=baseball,14593
3/25/2001,at,Kansas State,W,10-1,41,10,18,10,2,0,2,4,0,3,1,1,1,0,1,5,27,15,0,.439,/boxscore.aspx?id=14592&path=baseball,14592
3/24/2001,at,Kansas State,W,1-0,32,1,9,1,2,0,1,3,0,1,0,0,2,0,0,4,27,12,0,.281,/boxscore.aspx?id=14591&path=baseball,14591
3/23/2001,at,Kansas State,L,3-5,31,3,5,3,0,0,1,5,0,1,0,0,0,0,2,12,24,9,1,.161,/boxscore.aspx?id=14590&path=baseball,14590
3/20/2001,,Sam Houston,W,3-2,29,3,7,3,1,0,0,7,0,1,1,1,0,1,0,9,27,9,2,.241,/boxscore.aspx?id=14589&path=baseball,14589
3/18/2001,,Iowa State,W,6-1,34,6,9,6,2,0,1,3,1,0,0,2,0,0,0,3,27,21,0,.265,/boxscore.aspx?id=14588&path=baseball,14588
3/17/2001,,Iowa State,L,2-3,40,2,9,2,2,0,0,4,1,3,2,3,1,0,0,10,33,11,4,.225,/boxscore.aspx?id=14587&path=baseball,14587
3/16/2001,,Iowa State,W,2-1,33,2,7,1,3,0,0,5,1,2,0,0,0,0,0,2,27,14,3,.212,/boxscore.aspx?id=14586&path=baseball,14586
3/13/2001,,Lamar,W,8-2,32,8,13,7,1,1,0,5,0,2,0,1,1,1,1,11,27,13,1,.406,/boxscore.aspx?id=14585&path=baseball,14585
3/11/2001,at,Oklahoma,W,3-2,34,3,7,3,0,0,2,4,1,0,0,0,0,0,1,8,27,15,2,.206,/boxscore.aspx?id=14584&path=baseball,14584
3/10/2001,at,Oklahoma,L,7-10,36,7,8,5,0,0,0,4,0,1,0,1,1,1,0,3,24,9,0,.222,/boxscore.aspx?id=14583&path=baseball,14583
3/9/2001,at,Oklahoma,W,11-9,44,11,19,10,0,1,2,6,0,0,1,2,0,0,1,6,27,13,3,.432,/boxscore.aspx?id=14582&path=baseball,14582
